Group,Word,Validity,Condition,Round,ID_1,ID_2,Year
1804,cash,1,Type_0,1,FTqlf4xKs,FveWVbs8s,18
1804,lash,1,Type_0,1,FTqlf4xKs,FveWVbs8s,18
1804,rash,1,Type_0,1,FTqlf4xKs,FveWVbs8s,18
1804,her,1,Type_0,1,FTqlf4xKs,FveWVbs8s,18
1804,hes,1,Type_0,1,FTqlf4xKs,FveWVbs8s,18
1804,hers,1,Type_0,1,FTqlf4xKs,FveWVbs8s,18
1812,search,1,Type_1,1,SsHExLSWt,NSGGXKesq,18
1812,sear,1,Type_1,1,SsHExLSWt,NSGGXKesq,18
1812,ear,1,Type_1,1,SsHExLSWt,NSGGXKesq,18
1812,sea,1,Type_1,1,SsHExLSWt,NSGGXKesq,18
1812,are,1,Type_1,1,SsHExLSWt,NSGGXKesq,18
1812,ears,1,Type_1,1,SsHExLSWt,NSGGXKesq,18
1812,crash,1,Type_1,1,SsHExLSWt,NSGGXKesq,18
1812,rash,1,Type_1,1,SsHExLSWt,NSGGXKesq,18
1812,ash,1,Type_1,1,SsHExLSWt,NSGGXKesq,18
1812,case,1,Type_1,1,SsHExLSWt,NSGGXKesq,18
1812,ace,1,Type_1,1,SsHExLSWt,NSGGXKesq,18
1812,aces,1,Type_1,1,SsHExLSWt,NSGGXKesq,18
1812,lace,1,Type_1,1,SsHExLSWt,NSGGXKesq,18
1812,laces,1,Type_1,1,SsHExLSWt,NSGGXKesq,18
1812,reach,1,Type_1,1,SsHExLSWt,NSGGXKesq,18
1812,each,1,Type_1,1,SsHExLSWt,NSGGXKesq,18
1812,chase,1,Type_1,1,SsHExLSWt,NSGGXKesq,18
1812,race,1,Type_1,1,SsHExLSWt,NSGGXKesq,18
1812,races,1,Type_1,1,SsHExLSWt,NSGGXKesq,18
1812,laser,1,Type_1,1,SsHExLSWt,NSGGXKesq,18
1812,car,1,Type_1,1,SsHExLSWt,NSGGXKesq,18
1812,cars,1,Type_1,1,SsHExLSWt,NSGGXKesq,18
1812,hear,1,Type_1,1,SsHExLSWt,NSGGXKesq,18
1812,hears,1,Type_1,1,SsHExLSWt,NSGGXKesq,18
1812,scar,1,Type_1,1,SsHExLSWt,NSGGXKesq,18
1812,has,1,Type_1,1,SsHExLSWt,NSGGXKesq,18
1812,as,1,Type_1,1,SsHExLSWt,NSGGXKesq,18
1812,scale,1,Type_1,1,SsHExLSWt,NSGGXKesq,18
1812,scare,1,Type_1,1,SsHExLSWt,NSGGXKesq,18
1812,care,1,Type_1,1,SsHExLSWt,NSGGXKesq,18
1812,acre,1,Type_1,1,SsHExLSWt,NSGGXKesq,18
1812,acres,1,Type_1,1,SsHExLSWt,NSGGXKesq,18
1812,clear,1,Type_1,1,SsHExLSWt,NSGGXKesq,18
1812,clears,1,Type_1,1,SsHExLSWt,NSGGXKesq,18
1812,shea,1,Type_1,1,SsHExLSWt,NSGGXKesq,18
1812,heal,1,Type_1,1,SsHExLSWt,NSGGXKesq,18
1812,heals,1,Type_1,1,SsHExLSWt,NSGGXKesq,18
1812,real,1,Type_1,1,SsHExLSWt,NSGGXKesq,18
1812,seal,1,Type_1,1,SsHExLSWt,NSGGXKesq,18
1812,sale,1,Type_1,1,SsHExLSWt,NSGGXKesq,18
1812,les,1,Type_1,1,SsHExLSWt,NSGGXKesq,18
1812,her,1,Type_1,1,SsHExLSWt,NSGGXKesq,18
1812,hers,1,Type_1,1,SsHExLSWt,NSGGXKesq,18
1812,ale,1,Type_1,1,SsHExLSWt,NSGGXKesq,18
1812,ales,1,Type_1,1,SsHExLSWt,NSGGXKesq,18
1812,char,1,Type_1,1,SsHExLSWt,NSGGXKesq,18
1805,car,1,Type_1,1,ga0V8wnaV,Aqo4WVubQ,18
1805,laser,1,Type_1,1,ga0V8wnaV,Aqo4WVubQ,18
1805,lase,1,Type_1,1,ga0V8wnaV,Aqo4WVubQ,18
1805,lace,1,Type_1,1,ga0V8wnaV,Aqo4WVubQ,18
1805,race,1,Type_1,1,ga0V8wnaV,Aqo4WVubQ,18
1805,rale,1,Type_1,1,ga0V8wnaV,Aqo4WVubQ,18
1805,rash,1,Type_1,1,ga0V8wnaV,Aqo4WVubQ,18
1805,seal,1,Type_1,1,ga0V8wnaV,Aqo4WVubQ,18
1805,sea,1,Type_1,1,ga0V8wnaV,Aqo4WVubQ,18
1805,cash,1,Type_1,1,ga0V8wnaV,Aqo4WVubQ,18
1805,case,1,Type_1,1,ga0V8wnaV,Aqo4WVubQ,18
1805,sale,1,Type_1,1,ga0V8wnaV,Aqo4WVubQ,18
1805,es,1,Type_1,1,ga0V8wnaV,Aqo4WVubQ,18
1805,el,1,Type_1,1,ga0V8wnaV,Aqo4WVubQ,18
1805,ace,1,Type_1,1,ga0V8wnaV,Aqo4WVubQ,18
1805,ache,1,Type_1,1,ga0V8wnaV,Aqo4WVubQ,18
1805,ash,1,Type_1,1,ga0V8wnaV,Aqo4WVubQ,18
1805,arse,1,Type_1,1,ga0V8wnaV,Aqo4WVubQ,18
1805,are,1,Type_1,1,ga0V8wnaV,Aqo4WVubQ,18
1805,has,1,Type_1,1,ga0V8wnaV,Aqo4WVubQ,18
1811,car,1,Type_1,1,nkNusBjLy,1EPk0kgrZ,18
1811,cars,1,Type_1,1,nkNusBjLy,1EPk0kgrZ,18
1811,are,1,Type_1,1,nkNusBjLy,1EPk0kgrZ,18
1811,hare,1,Type_1,1,nkNusBjLy,1EPk0kgrZ,18
1811,hares,1,Type_1,1,nkNusBjLy,1EPk0kgrZ,18
1811,real,1,Type_1,1,nkNusBjLy,1EPk0kgrZ,18
1811,heal,1,Type_1,1,nkNusBjLy,1EPk0kgrZ,18
1811,seal,1,Type_1,1,nkNusBjLy,1EPk0kgrZ,18
1811,leas,1,Type_1,1,nkNusBjLy,1EPk0kgrZ,18
1811,case,1,Type_1,1,nkNusBjLy,1EPk0kgrZ,18
1811,lace,1,Type_1,1,nkNusBjLy,1EPk0kgrZ,18
1811,race,1,Type_1,1,nkNusBjLy,1EPk0kgrZ,18
1811,races,1,Type_1,1,nkNusBjLy,1EPk0kgrZ,18
1811,care,1,Type_1,1,nkNusBjLy,1EPk0kgrZ,18
1811,cares,1,Type_1,1,nkNusBjLy,1EPk0kgrZ,18
1811,era,1,Type_1,1,nkNusBjLy,1EPk0kgrZ,18
1811,eras,1,Type_1,1,nkNusBjLy,1EPk0kgrZ,18
1811,carl,1,Type_1,1,nkNusBjLy,1EPk0kgrZ,18
1811,hear,1,Type_1,1,nkNusBjLy,1EPk0kgrZ,18
1811,hears,1,Type_1,1,nkNusBjLy,1EPk0kgrZ,18
1811,rash,1,Type_1,1,nkNusBjLy,1EPk0kgrZ,18
1811,cash,1,Type_1,1,nkNusBjLy,1EPk0kgrZ,18
1811,ash,1,Type_1,1,nkNusBjLy,1EPk0kgrZ,18
1811,ace,1,Type_1,1,nkNusBjLy,1EPk0kgrZ,18
1811,aces,1,Type_1,1,nkNusBjLy,1EPk0kgrZ,18
1811,search,1,Type_1,1,nkNusBjLy,1EPk0kgrZ,18
2101,car,1,Type_1,1,N9XlemTL5,r9DwHOJ4v,21
2101,cars,1,Type_1,1,N9XlemTL5,r9DwHOJ4v,21
2101,heal,1,Type_1,1,N9XlemTL5,r9DwHOJ4v,21
2101,seal,1,Type_1,1,N9XlemTL5,r9DwHOJ4v,21
2101,ears,1,Type_1,1,N9XlemTL5,r9DwHOJ4v,21
2101,hear,1,Type_1,1,N9XlemTL5,r9DwHOJ4v,21
2101,she,1,Type_1,1,N9XlemTL5,r9DwHOJ4v,21
2101,he,1,Type_1,1,N9XlemTL5,r9DwHOJ4v,21
2101,care,1,Type_1,1,N9XlemTL5,r9DwHOJ4v,21
2101,hare,1,Type_1,1,N9XlemTL5,r9DwHOJ4v,21
2101,has,1,Type_1,1,N9XlemTL5,r9DwHOJ4v,21
2101,hears,1,Type_1,1,N9XlemTL5,r9DwHOJ4v,21
2101,arse,1,Type_1,1,N9XlemTL5,r9DwHOJ4v,21
2101,ace,1,Type_1,1,N9XlemTL5,r9DwHOJ4v,21
2101,are,1,Type_1,1,N9XlemTL5,r9DwHOJ4v,21
2101,ale,1,Type_1,1,N9XlemTL5,r9DwHOJ4v,21
2101,sale,1,Type_1,1,N9XlemTL5,r9DwHOJ4v,21
2101,race,1,Type_1,1,N9XlemTL5,r9DwHOJ4v,21
2101,case,1,Type_1,1,N9XlemTL5,r9DwHOJ4v,21
2101,chase,1,Type_1,1,N9XlemTL5,r9DwHOJ4v,21
2101,sear,1,Type_1,1,N9XlemTL5,r9DwHOJ4v,21
2101,leach,1,Type_1,1,N9XlemTL5,r9DwHOJ4v,21
2101,reach,1,Type_1,1,N9XlemTL5,r9DwHOJ4v,21
2101,share,1,Type_1,1,N9XlemTL5,r9DwHOJ4v,21
2101,search,1,Type_1,1,N9XlemTL5,r9DwHOJ4v,21
2101,sea,1,Type_1,1,N9XlemTL5,r9DwHOJ4v,21
2101,cares,1,Type_1,1,N9XlemTL5,r9DwHOJ4v,21
2102,race,1,Type_1,1,Dz2nlaqRJ,oIYjcWjzv,21
2102,races,1,Type_1,1,Dz2nlaqRJ,oIYjcWjzv,21
2102,car,1,Type_1,1,Dz2nlaqRJ,oIYjcWjzv,21
2102,cars,1,Type_1,1,Dz2nlaqRJ,oIYjcWjzv,21
2102,seal,1,Type_1,1,Dz2nlaqRJ,oIYjcWjzv,21
2102,sae,1,Type_1,1,Dz2nlaqRJ,oIYjcWjzv,21
2102,sea,1,Type_1,1,Dz2nlaqRJ,oIYjcWjzv,21
2102,sear,1,Type_1,1,Dz2nlaqRJ,oIYjcWjzv,21
2102,search,1,Type_1,1,Dz2nlaqRJ,oIYjcWjzv,21
2102,leash,1,Type_1,1,Dz2nlaqRJ,oIYjcWjzv,21
2102,hear,1,Type_1,1,Dz2nlaqRJ,oIYjcWjzv,21
2102,ear,1,Type_1,1,Dz2nlaqRJ,oIYjcWjzv,21
2102,rash,1,Type_1,1,Dz2nlaqRJ,oIYjcWjzv,21
2102,reach,1,Type_1,1,Dz2nlaqRJ,oIYjcWjzv,21
2102,sec,1,Type_1,1,Dz2nlaqRJ,oIYjcWjzv,21
2102,ale,1,Type_1,1,Dz2nlaqRJ,oIYjcWjzv,21
2102,sale,1,Type_1,1,Dz2nlaqRJ,oIYjcWjzv,21
2102,arse,1,Type_1,1,Dz2nlaqRJ,oIYjcWjzv,21
2102,her,1,Type_1,1,Dz2nlaqRJ,oIYjcWjzv,21
2102,cash,1,Type_1,1,Dz2nlaqRJ,oIYjcWjzv,21
2102,hers,1,Type_1,1,Dz2nlaqRJ,oIYjcWjzv,21
2102,lash,1,Type_1,1,Dz2nlaqRJ,oIYjcWjzv,21
2102,clear,1,Type_1,1,Dz2nlaqRJ,oIYjcWjzv,21
2102,he,1,Type_1,1,Dz2nlaqRJ,oIYjcWjzv,21
2102,has,1,Type_1,1,Dz2nlaqRJ,oIYjcWjzv,21
2102,she,1,Type_1,1,Dz2nlaqRJ,oIYjcWjzv,21
2102,case,1,Type_1,1,Dz2nlaqRJ,oIYjcWjzv,21
2102,chase,1,Type_1,1,Dz2nlaqRJ,oIYjcWjzv,21
2102,chaser,1,Type_1,1,Dz2nlaqRJ,oIYjcWjzv,21
2102,laser,1,Type_1,1,Dz2nlaqRJ,oIYjcWjzv,21
2102,real,1,Type_1,1,Dz2nlaqRJ,oIYjcWjzv,21
2102,ache,1,Type_1,1,Dz2nlaqRJ,oIYjcWjzv,21
2102,heal,1,Type_1,1,Dz2nlaqRJ,oIYjcWjzv,21
2102,each,1,Type_1,1,Dz2nlaqRJ,oIYjcWjzv,21
2102,arc,1,Type_1,1,Dz2nlaqRJ,oIYjcWjzv,21
2102,arcs,1,Type_1,1,Dz2nlaqRJ,oIYjcWjzv,21
2102,char,1,Type_1,1,Dz2nlaqRJ,oIYjcWjzv,21
2102,ash,1,Type_1,1,Dz2nlaqRJ,oIYjcWjzv,21
2103,arse,1,Type_1,1,xVDLHgzUw,iEXKcHLGT,21
2103,case,1,Type_1,1,xVDLHgzUw,iEXKcHLGT,21
2103,chase,1,Type_1,1,xVDLHgzUw,iEXKcHLGT,21
2103,real,1,Type_1,1,xVDLHgzUw,iEXKcHLGT,21
2103,seal,1,Type_1,1,xVDLHgzUw,iEXKcHLGT,21
2103,sale,1,Type_1,1,xVDLHgzUw,iEXKcHLGT,21
2103,her,1,Type_1,1,xVDLHgzUw,iEXKcHLGT,21
2103,hers,1,Type_1,1,xVDLHgzUw,iEXKcHLGT,21
2103,sea,1,Type_1,1,xVDLHgzUw,iEXKcHLGT,21
2103,car,1,Type_1,1,xVDLHgzUw,iEXKcHLGT,21
2103,cars,1,Type_1,1,xVDLHgzUw,iEXKcHLGT,21
2103,care,1,Type_1,1,xVDLHgzUw,iEXKcHLGT,21
2103,lace,1,Type_1,1,xVDLHgzUw,iEXKcHLGT,21
2103,ale,1,Type_1,1,xVDLHgzUw,iEXKcHLGT,21
2103,ales,1,Type_1,1,xVDLHgzUw,iEXKcHLGT,21
2103,rec,1,Type_1,1,xVDLHgzUw,iEXKcHLGT,21
2104,sea,1,Type_1,1,YBL5kiDq9,2Y0el4yVq,21
2104,car,1,Type_1,1,YBL5kiDq9,2Y0el4yVq,21
2104,cars,1,Type_1,1,YBL5kiDq9,2Y0el4yVq,21
2104,real,1,Type_1,1,YBL5kiDq9,2Y0el4yVq,21
2104,heal,1,Type_1,1,YBL5kiDq9,2Y0el4yVq,21
2104,seal,1,Type_1,1,YBL5kiDq9,2Y0el4yVq,21
2104,ear,1,Type_1,1,YBL5kiDq9,2Y0el4yVq,21
2104,ears,1,Type_1,1,YBL5kiDq9,2Y0el4yVq,21
2104,hear,1,Type_1,1,YBL5kiDq9,2Y0el4yVq,21
2104,sale,1,Type_1,1,YBL5kiDq9,2Y0el4yVq,21
2104,sec,1,Type_1,1,YBL5kiDq9,2Y0el4yVq,21
2104,case,1,Type_1,1,YBL5kiDq9,2Y0el4yVq,21
2104,ace,1,Type_1,1,YBL5kiDq9,2Y0el4yVq,21
2104,aces,1,Type_1,1,YBL5kiDq9,2Y0el4yVq,21
2104,ale,1,Type_1,1,YBL5kiDq9,2Y0el4yVq,21
2104,are,1,Type_1,1,YBL5kiDq9,2Y0el4yVq,21
2104,care,1,Type_1,1,YBL5kiDq9,2Y0el4yVq,21
2104,cares,1,Type_1,1,YBL5kiDq9,2Y0el4yVq,21
2104,ache,1,Type_1,1,YBL5kiDq9,2Y0el4yVq,21
2104,lace,1,Type_1,1,YBL5kiDq9,2Y0el4yVq,21
2104,laces,1,Type_1,1,YBL5kiDq9,2Y0el4yVq,21
2105,search,1,Type_1,1,K56cni2Qy,0Zft13QsF,21
2105,seal,1,Type_1,1,K56cni2Qy,0Zft13QsF,21
2105,laser,1,Type_1,1,K56cni2Qy,0Zft13QsF,21
2105,ace,1,Type_1,1,K56cni2Qy,0Zft13QsF,21
2105,aces,1,Type_1,1,K56cni2Qy,0Zft13QsF,21
2105,lace,1,Type_1,1,K56cni2Qy,0Zft13QsF,21
2105,laces,1,Type_1,1,K56cni2Qy,0Zft13QsF,21
2105,hare,1,Type_1,1,K56cni2Qy,0Zft13QsF,21
2105,real,1,Type_1,1,K56cni2Qy,0Zft13QsF,21
2105,reals,1,Type_1,1,K56cni2Qy,0Zft13QsF,21
2105,case,1,Type_1,1,K56cni2Qy,0Zft13QsF,21
2105,car,1,Type_1,1,K56cni2Qy,0Zft13QsF,21
2105,cars,1,Type_1,1,K56cni2Qy,0Zft13QsF,21
2105,hear,1,Type_1,1,K56cni2Qy,0Zft13QsF,21
2105,has,1,Type_1,1,K56cni2Qy,0Zft13QsF,21
2105,race,1,Type_1,1,K56cni2Qy,0Zft13QsF,21
2105,races,1,Type_1,1,K56cni2Qy,0Zft13QsF,21
2105,clear,1,Type_1,1,K56cni2Qy,0Zft13QsF,21
2105,sea,1,Type_1,1,K56cni2Qy,0Zft13QsF,21
2105,ear,1,Type_1,1,K56cni2Qy,0Zft13QsF,21
2105,ears,1,Type_1,1,K56cni2Qy,0Zft13QsF,21
2105,earl,1,Type_1,1,K56cni2Qy,0Zft13QsF,21
2105,earls,1,Type_1,1,K56cni2Qy,0Zft13QsF,21
2105,care,1,Type_1,1,K56cni2Qy,0Zft13QsF,21
2105,cares,1,Type_1,1,K56cni2Qy,0Zft13QsF,21
2105,scare,1,Type_1,1,K56cni2Qy,0Zft13QsF,21
2105,scar,1,Type_1,1,K56cni2Qy,0Zft13QsF,21
2105,hares,1,Type_1,1,K56cni2Qy,0Zft13QsF,21
2105,are,1,Type_1,1,K56cni2Qy,0Zft13QsF,21
2105,ale,1,Type_1,1,K56cni2Qy,0Zft13QsF,21
2105,ales,1,Type_1,1,K56cni2Qy,0Zft13QsF,21
2105,heal,1,Type_1,1,K56cni2Qy,0Zft13QsF,21
2105,heals,1,Type_1,1,K56cni2Qy,0Zft13QsF,21
2105,sale,1,Type_1,1,K56cni2Qy,0Zft13QsF,21
2105,scale,1,Type_1,1,K56cni2Qy,0Zft13QsF,21
2105,sac,1,Type_1,1,K56cni2Qy,0Zft13QsF,21
2105,arse,1,Type_1,1,K56cni2Qy,0Zft13QsF,21
2105,hers,1,Type_1,1,K56cni2Qy,0Zft13QsF,21
2105,her,1,Type_1,1,K56cni2Qy,0Zft13QsF,21
2105,he,1,Type_1,1,K56cni2Qy,0Zft13QsF,21
2105,she,1,Type_1,1,K56cni2Qy,0Zft13QsF,21
2105,eh,1,Type_1,1,K56cni2Qy,0Zft13QsF,21
2105,carl,1,Type_1,1,K56cni2Qy,0Zft13QsF,21
2105,carls,1,Type_1,1,K56cni2Qy,0Zft13QsF,21
2105,lear,1,Type_1,1,K56cni2Qy,0Zft13QsF,21
2105,lea,1,Type_1,1,K56cni2Qy,0Zft13QsF,21
2106,arse,1,Type_1,1,SCekAduEx,H31e76Sl4,21
2106,has,1,Type_1,1,SCekAduEx,H31e76Sl4,21
2106,car,1,Type_1,1,SCekAduEx,H31e76Sl4,21
2106,res,1,Type_1,1,SCekAduEx,H31e76Sl4,21
2106,her,1,Type_1,1,SCekAduEx,H31e76Sl4,21
2106,ser,1,Type_1,1,SCekAduEx,H31e76Sl4,21
2106,race,1,Type_1,1,SCekAduEx,H31e76Sl4,21
2106,races,1,Type_1,1,SCekAduEx,H31e76Sl4,21
2106,laces,1,Type_1,1,SCekAduEx,H31e76Sl4,21
2106,lac,1,Type_1,1,SCekAduEx,H31e76Sl4,21
2106,lace,1,Type_1,1,SCekAduEx,H31e76Sl4,21
2106,carl,1,Type_1,1,SCekAduEx,H31e76Sl4,21
2107,car,1,Type_1,1,wfwsjQuh9,BdVGDhZaN,21
2107,case,1,Type_1,1,wfwsjQuh9,BdVGDhZaN,21
2107,her,1,Type_1,1,wfwsjQuh9,BdVGDhZaN,21
2107,ae,1,Type_1,1,wfwsjQuh9,BdVGDhZaN,21
2107,ace,1,Type_1,1,wfwsjQuh9,BdVGDhZaN,21
2107,sea,1,Type_1,1,wfwsjQuh9,BdVGDhZaN,21
2107,seal,1,Type_1,1,wfwsjQuh9,BdVGDhZaN,21
2107,heal,1,Type_1,1,wfwsjQuh9,BdVGDhZaN,21
2107,real,1,Type_1,1,wfwsjQuh9,BdVGDhZaN,21
2107,ale,1,Type_1,1,wfwsjQuh9,BdVGDhZaN,21
2107,ales,1,Type_1,1,wfwsjQuh9,BdVGDhZaN,21
2107,sale,1,Type_1,1,wfwsjQuh9,BdVGDhZaN,21
2107,hare,1,Type_1,1,wfwsjQuh9,BdVGDhZaN,21
2107,hares,1,Type_1,1,wfwsjQuh9,BdVGDhZaN,21
2107,care,1,Type_1,1,wfwsjQuh9,BdVGDhZaN,21
2107,cares,1,Type_1,1,wfwsjQuh9,BdVGDhZaN,21
2107,arse,1,Type_1,1,wfwsjQuh9,BdVGDhZaN,21
2107,laser,1,Type_1,1,wfwsjQuh9,BdVGDhZaN,21
2107,race,1,Type_1,1,wfwsjQuh9,BdVGDhZaN,21
2107,lace,1,Type_1,1,wfwsjQuh9,BdVGDhZaN,21
2107,lase,1,Type_1,1,wfwsjQuh9,BdVGDhZaN,21
2107,she,1,Type_1,1,wfwsjQuh9,BdVGDhZaN,21
2107,he,1,Type_1,1,wfwsjQuh9,BdVGDhZaN,21
2107,chase,1,Type_1,1,wfwsjQuh9,BdVGDhZaN,21
2107,chear,1,Type_1,1,wfwsjQuh9,BdVGDhZaN,21
2107,leach,1,Type_1,1,wfwsjQuh9,BdVGDhZaN,21
2107,reach,1,Type_1,1,wfwsjQuh9,BdVGDhZaN,21
2107,arch,1,Type_1,1,wfwsjQuh9,BdVGDhZaN,21
2107,arc,1,Type_1,1,wfwsjQuh9,BdVGDhZaN,21
2107,arcs,1,Type_1,1,wfwsjQuh9,BdVGDhZaN,21
2107,ha,1,Type_1,1,wfwsjQuh9,BdVGDhZaN,21
2107,ear,1,Type_1,1,wfwsjQuh9,BdVGDhZaN,21
2107,ears,1,Type_1,1,wfwsjQuh9,BdVGDhZaN,21
2107,are,1,Type_1,1,wfwsjQuh9,BdVGDhZaN,21
2108,search,1,Type_1,1,L74Vh3rNi,kH6LD1pBN,21
2108,has,1,Type_1,1,L74Vh3rNi,kH6LD1pBN,21
2108,leach,1,Type_1,1,L74Vh3rNi,kH6LD1pBN,21
2108,sale,1,Type_1,1,L74Vh3rNi,kH6LD1pBN,21
2108,car,1,Type_1,1,L74Vh3rNi,kH6LD1pBN,21
2108,cars,1,Type_1,1,L74Vh3rNi,kH6LD1pBN,21
2108,her,1,Type_1,1,L74Vh3rNi,kH6LD1pBN,21
2108,hers,1,Type_1,1,L74Vh3rNi,kH6LD1pBN,21
2108,las,1,Type_1,1,L74Vh3rNi,kH6LD1pBN,21
2108,sea,1,Type_1,1,L74Vh3rNi,kH6LD1pBN,21
2108,ear,1,Type_1,1,L74Vh3rNi,kH6LD1pBN,21
2108,ears,1,Type_1,1,L74Vh3rNi,kH6LD1pBN,21
2108,hear,1,Type_1,1,L74Vh3rNi,kH6LD1pBN,21
2108,hears,1,Type_1,1,L74Vh3rNi,kH6LD1pBN,21
2108,seal,1,Type_1,1,L74Vh3rNi,kH6LD1pBN,21
2108,heal,1,Type_1,1,L74Vh3rNi,kH6LD1pBN,21
2108,heals,1,Type_1,1,L74Vh3rNi,kH6LD1pBN,21
2108,real,1,Type_1,1,L74Vh3rNi,kH6LD1pBN,21
2108,he,1,Type_1,1,L74Vh3rNi,kH6LD1pBN,21
2108,reach,1,Type_1,1,L74Vh3rNi,kH6LD1pBN,21
2108,rash,1,Type_1,1,L74Vh3rNi,kH6LD1pBN,21
2108,lash,1,Type_1,1,L74Vh3rNi,kH6LD1pBN,21
2108,cash,1,Type_1,1,L74Vh3rNi,kH6LD1pBN,21
2108,ash,1,Type_1,1,L74Vh3rNi,kH6LD1pBN,21
2108,ace,1,Type_1,1,L74Vh3rNi,kH6LD1pBN,21
2108,lace,1,Type_1,1,L74Vh3rNi,kH6LD1pBN,21
2108,race,1,Type_1,1,L74Vh3rNi,kH6LD1pBN,21
2108,races,1,Type_1,1,L74Vh3rNi,kH6LD1pBN,21
2108,laces,1,Type_1,1,L74Vh3rNi,kH6LD1pBN,21
2108,aces,1,Type_1,1,L74Vh3rNi,kH6LD1pBN,21
2108,ale,1,Type_1,1,L74Vh3rNi,kH6LD1pBN,21
2108,ales,1,Type_1,1,L74Vh3rNi,kH6LD1pBN,21
2108,hale,1,Type_1,1,L74Vh3rNi,kH6LD1pBN,21
2108,hare,1,Type_1,1,L74Vh3rNi,kH6LD1pBN,21
2108,hares,1,Type_1,1,L74Vh3rNi,kH6LD1pBN,21
2108,case,1,Type_1,1,L74Vh3rNi,kH6LD1pBN,21
2109,sea,1,Type_1,1,0OejK6YU5,2jLd1LMv7,21
2109,seal,1,Type_1,1,0OejK6YU5,2jLd1LMv7,21
2109,sale,1,Type_1,1,0OejK6YU5,2jLd1LMv7,21
2109,race,1,Type_1,1,0OejK6YU5,2jLd1LMv7,21
2109,her,1,Type_1,1,0OejK6YU5,2jLd1LMv7,21
2109,lace,1,Type_1,1,0OejK6YU5,2jLd1LMv7,21
2109,he,1,Type_1,1,0OejK6YU5,2jLd1LMv7,21
2109,she,1,Type_1,1,0OejK6YU5,2jLd1LMv7,21
2109,chase,1,Type_1,1,0OejK6YU5,2jLd1LMv7,21
2109,cars,1,Type_1,1,0OejK6YU5,2jLd1LMv7,21
2109,ace,1,Type_1,1,0OejK6YU5,2jLd1LMv7,21
2109,hear,1,Type_1,1,0OejK6YU5,2jLd1LMv7,21
2109,hare,1,Type_1,1,0OejK6YU5,2jLd1LMv7,21
2109,care,1,Type_1,1,0OejK6YU5,2jLd1LMv7,21
2109,are,1,Type_1,1,0OejK6YU5,2jLd1LMv7,21
2109,scar,1,Type_1,1,0OejK6YU5,2jLd1LMv7,21
2109,scare,1,Type_1,1,0OejK6YU5,2jLd1LMv7,21
2109,ear,1,Type_1,1,0OejK6YU5,2jLd1LMv7,21
2109,ale,1,Type_1,1,0OejK6YU5,2jLd1LMv7,21
2109,ash,1,Type_1,1,0OejK6YU5,2jLd1LMv7,21
2109,rash,1,Type_1,1,0OejK6YU5,2jLd1LMv7,21
2109,lash,1,Type_1,1,0OejK6YU5,2jLd1LMv7,21
2109,cash,1,Type_1,1,0OejK6YU5,2jLd1LMv7,21
2110,sea,1,Type_1,1,n3eqy99gW,lLq4FpFkm,21
2110,chase,1,Type_1,1,n3eqy99gW,lLq4FpFkm,21
2110,race,1,Type_1,1,n3eqy99gW,lLq4FpFkm,21
2110,races,1,Type_1,1,n3eqy99gW,lLq4FpFkm,21
2110,ace,1,Type_1,1,n3eqy99gW,lLq4FpFkm,21
2110,aces,1,Type_1,1,n3eqy99gW,lLq4FpFkm,21
2110,lace,1,Type_1,1,n3eqy99gW,lLq4FpFkm,21
2110,laces,1,Type_1,1,n3eqy99gW,lLq4FpFkm,21
2110,search,1,Type_1,1,n3eqy99gW,lLq4FpFkm,21
2110,hear,1,Type_1,1,n3eqy99gW,lLq4FpFkm,21
2110,real,1,Type_1,1,n3eqy99gW,lLq4FpFkm,21
2110,reach,1,Type_1,1,n3eqy99gW,lLq4FpFkm,21
2110,hears,1,Type_1,1,n3eqy99gW,lLq4FpFkm,21
2110,clear,1,Type_1,1,n3eqy99gW,lLq4FpFkm,21
2110,clears,1,Type_1,1,n3eqy99gW,lLq4FpFkm,21
2110,seal,1,Type_1,1,n3eqy99gW,lLq4FpFkm,21
2110,sale,1,Type_1,1,n3eqy99gW,lLq4FpFkm,21
2110,case,1,Type_1,1,n3eqy99gW,lLq4FpFkm,21
2110,arch,1,Type_1,1,n3eqy99gW,lLq4FpFkm,21
2110,arches,1,Type_1,1,n3eqy99gW,lLq4FpFkm,21
2110,ars,1,Type_1,1,n3eqy99gW,lLq4FpFkm,21
2110,leach,1,Type_1,1,n3eqy99gW,lLq4FpFkm,21
2110,carl,1,Type_1,1,n3eqy99gW,lLq4FpFkm,21
2110,car,1,Type_1,1,n3eqy99gW,lLq4FpFkm,21
2110,cars,1,Type_1,1,n3eqy99gW,lLq4FpFkm,21
2110,ale,1,Type_1,1,n3eqy99gW,lLq4FpFkm,21
2110,ales,1,Type_1,1,n3eqy99gW,lLq4FpFkm,21
2110,ache,1,Type_1,1,n3eqy99gW,lLq4FpFkm,21
2110,aches,1,Type_1,1,n3eqy99gW,lLq4FpFkm,21
2110,hale,1,Type_1,1,n3eqy99gW,lLq4FpFkm,21
2110,heal,1,Type_1,1,n3eqy99gW,lLq4FpFkm,21
2110,heals,1,Type_1,1,n3eqy99gW,lLq4FpFkm,21
2110,each,1,Type_1,1,n3eqy99gW,lLq4FpFkm,21
2110,larch,1,Type_1,1,n3eqy99gW,lLq4FpFkm,21
