Group,Word,Validity,Condition,Round,ID
12,cates,1,Type_1,3,hUuHG8IPG
12,same,1,Type_1,3,hUuHG8IPG
12,has,1,Type_1,3,hUuHG8IPG
12,ham,1,Type_1,3,hUuHG8IPG
12,sham,1,Type_1,3,hUuHG8IPG
6,meat,1,Type_1,3,M111a0ZQl
6,meats,1,Type_1,3,M111a0ZQl
6,steam,1,Type_1,3,M111a0ZQl
6,seam,1,Type_1,3,M111a0ZQl
6,heat,1,Type_1,3,M111a0ZQl
6,hate,1,Type_1,3,M111a0ZQl
6,mash,1,Type_1,3,M111a0ZQl
6,mate,1,Type_1,3,M111a0ZQl
6,mates,1,Type_1,3,M111a0ZQl
6,mat,1,Type_1,3,M111a0ZQl
6,mats,1,Type_1,3,M111a0ZQl
6,same,1,Type_1,3,M111a0ZQl
6,met,1,Type_1,3,M111a0ZQl
6,hat,1,Type_1,3,M111a0ZQl
6,hats,1,Type_1,3,M111a0ZQl
6,cam,1,Type_1,3,M111a0ZQl
6,cams,1,Type_1,3,M111a0ZQl
6,came,1,Type_1,3,M111a0ZQl
6,cat,1,Type_1,3,M111a0ZQl
6,cats,1,Type_1,3,M111a0ZQl
6,has,1,Type_1,3,M111a0ZQl
6,sat,1,Type_1,3,M111a0ZQl
6,seat,1,Type_1,3,M111a0ZQl
6,scam,1,Type_1,3,M111a0ZQl
6,set,1,Type_1,3,M111a0ZQl
6,cash,1,Type_1,3,M111a0ZQl
6,cast,1,Type_1,3,M111a0ZQl
6,sea,1,Type_1,3,M111a0ZQl
6,same,1,Type_1,3,M111a0ZQl
6,case,1,Type_1,3,M111a0ZQl
6,tech,1,Type_1,3,M111a0ZQl
6,tea,1,Type_1,3,M111a0ZQl
6,ate,1,Type_1,3,M111a0ZQl
6,tame,1,Type_1,3,M111a0ZQl
6,team,1,Type_1,3,M111a0ZQl
6,teams,1,Type_1,3,M111a0ZQl
6,chest,1,Type_1,3,M111a0ZQl
6,set,1,Type_1,3,M111a0ZQl
6,chase,1,Type_1,3,M111a0ZQl
6,shame,1,Type_1,3,M111a0ZQl
6,steam,1,Type_1,3,M111a0ZQl
6,cheat,1,Type_1,3,M111a0ZQl
6,cheats,1,Type_1,3,M111a0ZQl
6,she,1,Type_1,3,M111a0ZQl
6,cat,1,Type_1,3,M111a0ZQl
6,the,1,Type_1,3,M111a0ZQl
6,ham,1,Type_1,3,M111a0ZQl
6,hams,1,Type_1,3,M111a0ZQl
6,scam,1,Type_1,3,M111a0ZQl
6,same,1,Type_1,3,M111a0ZQl
2,team,1,Type_0,1,TG5a4vn3p
2,teach,1,Type_0,1,TG5a4vn3p
2,teas,1,Type_0,1,TG5a4vn3p
2,tech,1,Type_0,1,TG5a4vn3p
2,tam,1,Type_0,1,TG5a4vn3p
2,the,1,Type_0,1,TG5a4vn3p
2,tame,1,Type_0,1,TG5a4vn3p
2,eat,1,Type_0,1,TG5a4vn3p
2,east,1,Type_0,1,TG5a4vn3p
2,eats,1,Type_0,1,TG5a4vn3p
2,ace,1,Type_0,1,TG5a4vn3p
2,mesh,1,Type_0,1,TG5a4vn3p
2,met,1,Type_0,1,TG5a4vn3p
2,mate,1,Type_0,1,TG5a4vn3p
2,mates,1,Type_0,1,TG5a4vn3p
2,mash,1,Type_0,1,TG5a4vn3p
2,mac,1,Type_0,1,TG5a4vn3p
2,meta,1,Type_0,1,TG5a4vn3p
2,macs,1,Type_0,1,TG5a4vn3p
2,them,1,Type_0,1,TG5a4vn3p
2,mast,1,Type_0,1,TG5a4vn3p
2,match,1,Type_0,1,TG5a4vn3p
2,matches,1,Type_0,1,TG5a4vn3p
2,mace,1,Type_0,1,TG5a4vn3p
2,maces,1,Type_0,1,TG5a4vn3p
2,mat,1,Type_0,1,TG5a4vn3p
2,mats,1,Type_0,1,TG5a4vn3p
2,meth,1,Type_0,1,TG5a4vn3p
2,set,1,Type_0,1,TG5a4vn3p
2,sat,1,Type_0,1,TG5a4vn3p
2,stem,1,Type_0,1,TG5a4vn3p
2,same,1,Type_0,1,TG5a4vn3p
2,scam,1,Type_0,1,TG5a4vn3p
2,sea,1,Type_0,1,TG5a4vn3p
2,seam,1,Type_0,1,TG5a4vn3p
2,seat,1,Type_0,1,TG5a4vn3p
2,she,1,Type_0,1,TG5a4vn3p
2,he,1,Type_0,1,TG5a4vn3p
2,steam,1,Type_0,1,TG5a4vn3p
2,came,1,Type_0,1,TG5a4vn3p
2,ham,1,Type_0,1,TG5a4vn3p
2,hams,1,Type_0,1,TG5a4vn3p
2,has,1,Type_0,1,TG5a4vn3p
2,as,1,Type_0,1,TG5a4vn3p
2,hes,1,Type_0,1,TG5a4vn3p
2,hate,1,Type_0,1,TG5a4vn3p
2,hat,1,Type_0,1,TG5a4vn3p
2,hats,1,Type_0,1,TG5a4vn3p
2,hame,1,Type_0,1,TG5a4vn3p
2,cat,1,Type_0,1,TG5a4vn3p
2,cate,1,Type_0,1,TG5a4vn3p
2,cam,1,Type_0,1,TG5a4vn3p
2,cats,1,Type_0,1,TG5a4vn3p
2,cams,1,Type_0,1,TG5a4vn3p
2,case,1,Type_0,1,TG5a4vn3p
2,act,1,Type_0,1,TG5a4vn3p
2,acts,1,Type_0,1,TG5a4vn3p
2,ate,1,Type_0,1,TG5a4vn3p
2,aces,1,Type_0,1,TG5a4vn3p
8,chase,1,Type_1,1,9WK6OMS78
8,stem,1,Type_1,1,9WK6OMS78
8,met,1,Type_1,1,9WK6OMS78
8,same,1,Type_1,1,9WK6OMS78
8,hate,1,Type_1,1,9WK6OMS78
8,mate,1,Type_1,1,9WK6OMS78
8,ace,1,Type_1,1,9WK6OMS78
8,ache,1,Type_1,1,9WK6OMS78
8,them,1,Type_1,1,9WK6OMS78
8,mates,1,Type_1,1,9WK6OMS78
8,cat,1,Type_1,1,9WK6OMS78
8,cats,1,Type_1,1,9WK6OMS78
8,shat,1,Type_1,1,9WK6OMS78
8,mace,1,Type_1,1,9WK6OMS78
8,maces,1,Type_1,1,9WK6OMS78
8,sea,1,Type_1,1,9WK6OMS78
8,seam,1,Type_1,1,9WK6OMS78
8,meat,1,Type_1,1,9WK6OMS78
8,meats,1,Type_1,1,9WK6OMS78
8,teas,1,Type_1,1,9WK6OMS78
8,tea,1,Type_1,1,9WK6OMS78
8,tame,1,Type_1,1,9WK6OMS78
8,tames,1,Type_1,1,9WK6OMS78
8,meta,1,Type_1,1,9WK6OMS78
8,came,1,Type_1,1,9WK6OMS78
8,scam,1,Type_1,1,9WK6OMS78
8,hat,1,Type_1,1,9WK6OMS78
8,hats,1,Type_1,1,9WK6OMS78
8,mat,1,Type_1,1,9WK6OMS78
8,mats,1,Type_1,1,9WK6OMS78
8,sat,1,Type_1,1,9WK6OMS78
8,mesh,1,Type_1,1,9WK6OMS78
8,heat,1,Type_1,1,9WK6OMS78
8,heats,1,Type_1,1,9WK6OMS78
8,cheat,1,Type_1,1,9WK6OMS78
8,cheats,1,Type_1,1,9WK6OMS78
8,steam,1,Type_1,1,9WK6OMS78
8,case,1,Type_1,1,9WK6OMS78
8,ham,1,Type_1,1,9WK6OMS78
8,hams,1,Type_1,1,9WK6OMS78
8,mac,1,Type_1,1,9WK6OMS78
8,sect,1,Type_1,1,9WK6OMS78
8,team,1,Type_1,1,9WK6OMS78
8,teams,1,Type_1,1,9WK6OMS78
3,cam,1,Type_0,1,qCmb6XyBO
3,scam,1,Type_0,1,qCmb6XyBO
3,cat,1,Type_0,1,qCmb6XyBO
3,mat,1,Type_0,1,qCmb6XyBO
3,hat,1,Type_0,1,qCmb6XyBO
3,met,1,Type_0,1,qCmb6XyBO
3,set,1,Type_0,1,qCmb6XyBO
3,cats,1,Type_0,1,qCmb6XyBO
3,hats,1,Type_0,1,qCmb6XyBO
3,mats,1,Type_0,1,qCmb6XyBO
3,seat,1,Type_0,1,qCmb6XyBO
3,meat,1,Type_0,1,qCmb6XyBO
3,meats,1,Type_0,1,qCmb6XyBO
3,heat,1,Type_0,1,qCmb6XyBO
3,heats,1,Type_0,1,qCmb6XyBO
3,team,1,Type_0,1,qCmb6XyBO
3,teams,1,Type_0,1,qCmb6XyBO
3,tea,1,Type_0,1,qCmb6XyBO
3,teas,1,Type_0,1,qCmb6XyBO
3,stem,1,Type_0,1,qCmb6XyBO
3,mate,1,Type_0,1,qCmb6XyBO
3,mates,1,Type_0,1,qCmb6XyBO
3,came,1,Type_0,1,qCmb6XyBO
3,ace,1,Type_0,1,qCmb6XyBO
3,aces,1,Type_0,1,qCmb6XyBO
3,same,1,Type_0,1,qCmb6XyBO
3,tame,1,Type_0,1,qCmb6XyBO
3,tames,1,Type_0,1,qCmb6XyBO
3,shame,1,Type_0,1,qCmb6XyBO
3,ate,1,Type_0,1,qCmb6XyBO
3,me,1,Type_0,1,qCmb6XyBO
3,am,1,Type_0,1,qCmb6XyBO
3,at,1,Type_0,1,qCmb6XyBO
3,cash,1,Type_0,1,qCmb6XyBO
3,sea,1,Type_0,1,qCmb6XyBO
3,chat,1,Type_0,1,qCmb6XyBO
3,chats,1,Type_0,1,qCmb6XyBO
3,match,1,Type_0,1,qCmb6XyBO
3,teach,1,Type_0,1,qCmb6XyBO
5,team,1,Type_0,1,f78i5b8mR
5,teams,1,Type_0,1,f78i5b8mR
5,eh,1,Type_0,1,f78i5b8mR
5,each,1,Type_0,1,f78i5b8mR
5,eat,1,Type_0,1,f78i5b8mR
5,eats,1,Type_0,1,f78i5b8mR
5,meat,1,Type_0,1,f78i5b8mR
5,meats,1,Type_0,1,f78i5b8mR
5,met,1,Type_0,1,f78i5b8mR
5,set,1,Type_0,1,f78i5b8mR
5,seat,1,Type_0,1,f78i5b8mR
5,mash,1,Type_0,1,f78i5b8mR
5,mat,1,Type_0,1,f78i5b8mR
5,she,1,Type_0,1,f78i5b8mR
5,he,1,Type_0,1,f78i5b8mR
5,has,1,Type_0,1,f78i5b8mR
5,sea,1,Type_0,1,f78i5b8mR
5,seam,1,Type_0,1,f78i5b8mR
5,hat,1,Type_0,1,f78i5b8mR
5,heat,1,Type_0,1,f78i5b8mR
5,heats,1,Type_0,1,f78i5b8mR
5,cat,1,Type_0,1,f78i5b8mR
5,cats,1,Type_0,1,f78i5b8mR
5,cash,1,Type_0,1,f78i5b8mR
5,came,1,Type_0,1,f78i5b8mR
5,cast,1,Type_0,1,f78i5b8mR
5,chest,1,Type_0,1,f78i5b8mR
5,cheat,1,Type_0,1,f78i5b8mR
5,cheats,1,Type_0,1,f78i5b8mR
5,chat,1,Type_0,1,f78i5b8mR
5,chats,1,Type_0,1,f78i5b8mR
5,chase,1,Type_0,1,f78i5b8mR
5,as,1,Type_0,1,f78i5b8mR
5,at,1,Type_0,1,f78i5b8mR
5,am,1,Type_0,1,f78i5b8mR
5,ash,1,Type_0,1,f78i5b8mR
5,ate,1,Type_0,1,f78i5b8mR
5,shame,1,Type_0,1,f78i5b8mR
5,ham,1,Type_0,1,f78i5b8mR
5,hams,1,Type_0,1,f78i5b8mR
5,same,1,Type_0,1,f78i5b8mR
7,them,1,Type_1,1,P23HcAJhe
7,came,1,Type_1,1,P23HcAJhe
7,tame,1,Type_1,1,P23HcAJhe
7,cash,1,Type_1,1,P23HcAJhe
7,mash,1,Type_1,1,P23HcAJhe
7,heat,1,Type_1,1,P23HcAJhe
7,meat,1,Type_1,1,P23HcAJhe
7,seat,1,Type_1,1,P23HcAJhe
7,sat,1,Type_1,1,P23HcAJhe
7,mat,1,Type_1,1,P23HcAJhe
7,mats,1,Type_1,1,P23HcAJhe
7,meats,1,Type_1,1,P23HcAJhe
7,hat,1,Type_1,1,P23HcAJhe
7,hats,1,Type_1,1,P23HcAJhe
7,heats,1,Type_1,1,P23HcAJhe
7,set,1,Type_1,1,P23HcAJhe
7,as,1,Type_1,1,P23HcAJhe
7,cat,1,Type_1,1,P23HcAJhe
7,cats,1,Type_1,1,P23HcAJhe
7,tech,1,Type_1,1,P23HcAJhe
7,act,1,Type_1,1,P23HcAJhe
7,acts,1,Type_1,1,P23HcAJhe
7,eat,1,Type_1,1,P23HcAJhe
7,eats,1,Type_1,1,P23HcAJhe
7,each,1,Type_1,1,P23HcAJhe
7,same,1,Type_1,1,P23HcAJhe
7,has,1,Type_1,1,P23HcAJhe
7,stem,1,Type_1,1,P23HcAJhe
7,steam,1,Type_1,1,P23HcAJhe
7,hem,1,Type_1,1,P23HcAJhe
7,hems,1,Type_1,1,P23HcAJhe
7,chat,1,Type_1,1,P23HcAJhe
7,chats,1,Type_1,1,P23HcAJhe
7,chase,1,Type_1,1,P23HcAJhe
7,match,1,Type_1,1,P23HcAJhe
7,matches,1,Type_1,1,P23HcAJhe
7,shame,1,Type_1,1,P23HcAJhe
7,ham,1,Type_1,1,P23HcAJhe
7,cam,1,Type_1,1,P23HcAJhe
7,mate,1,Type_1,1,P23HcAJhe
7,ache,1,Type_1,1,P23HcAJhe
7,aches,1,Type_1,1,P23HcAJhe
5,the,1,Type_1,1,ga0V8wnaV
5,tea,1,Type_1,1,ga0V8wnaV
5,tame,1,Type_1,1,ga0V8wnaV
5,es,1,Type_1,1,ga0V8wnaV
5,eat,1,Type_1,1,ga0V8wnaV
5,ate,1,Type_1,1,ga0V8wnaV
5,eats,1,Type_1,1,ga0V8wnaV
5,east,1,Type_1,1,ga0V8wnaV
5,meat,1,Type_1,1,ga0V8wnaV
5,met,1,Type_1,1,ga0V8wnaV
5,mac,1,Type_1,1,ga0V8wnaV
5,mash,1,Type_1,1,ga0V8wnaV
5,mat,1,Type_1,1,ga0V8wnaV
5,mesh,1,Type_1,1,ga0V8wnaV
5,me,1,Type_1,1,ga0V8wnaV
5,set,1,Type_1,1,ga0V8wnaV
5,sat,1,Type_1,1,ga0V8wnaV
5,same,1,Type_1,1,ga0V8wnaV
5,she,1,Type_1,1,ga0V8wnaV
5,he,1,Type_1,1,ga0V8wnaV
5,sate,1,Type_1,1,ga0V8wnaV
5,hat,1,Type_1,1,ga0V8wnaV
5,hats,1,Type_1,1,ga0V8wnaV
5,mace,1,Type_1,1,ga0V8wnaV
5,has,1,Type_1,1,ga0V8wnaV
5,hate,1,Type_1,1,ga0V8wnaV
5,cat,1,Type_1,1,ga0V8wnaV
5,cats,1,Type_1,1,ga0V8wnaV
5,cash,1,Type_1,1,ga0V8wnaV
5,cast,1,Type_1,1,ga0V8wnaV
5,caste,1,Type_1,1,ga0V8wnaV
5,came,1,Type_1,1,ga0V8wnaV
5,at,1,Type_1,1,ga0V8wnaV
5,ace,1,Type_1,1,ga0V8wnaV
5,ash,1,Type_1,1,ga0V8wnaV
104,chat,1,Type_1,1,B2VGhAwDm
104,chase,1,Type_1,1,B2VGhAwDm
104,case,1,Type_1,1,B2VGhAwDm
104,cheat,1,Type_1,1,B2VGhAwDm
104,met,1,Type_1,1,B2VGhAwDm
104,meat,1,Type_1,1,B2VGhAwDm
104,stem,1,Type_1,1,B2VGhAwDm
104,sat,1,Type_1,1,B2VGhAwDm
104,set,1,Type_1,1,B2VGhAwDm
104,heat,1,Type_1,1,B2VGhAwDm
104,seat,1,Type_1,1,B2VGhAwDm
104,tea,1,Type_1,1,B2VGhAwDm
104,hat,1,Type_1,1,B2VGhAwDm
104,hats,1,Type_1,1,B2VGhAwDm
104,cat,1,Type_1,1,B2VGhAwDm
104,cats,1,Type_1,1,B2VGhAwDm
104,mat,1,Type_1,1,B2VGhAwDm
104,mats,1,Type_1,1,B2VGhAwDm
104,hate,1,Type_1,1,B2VGhAwDm
104,mate,1,Type_1,1,B2VGhAwDm
104,mates,1,Type_1,1,B2VGhAwDm
104,cast,1,Type_1,1,B2VGhAwDm
104,haste,1,Type_1,1,B2VGhAwDm
7,team,1,Type_1,1,r9DwHOJ4v
7,mesh,1,Type_1,1,r9DwHOJ4v
7,tame,1,Type_1,1,r9DwHOJ4v
7,chat,1,Type_1,1,r9DwHOJ4v
7,cat,1,Type_1,1,r9DwHOJ4v
7,shat,1,Type_1,1,r9DwHOJ4v
7,met,1,Type_1,1,r9DwHOJ4v
7,teach,1,Type_1,1,r9DwHOJ4v
7,ace,1,Type_1,1,r9DwHOJ4v
7,case,1,Type_1,1,r9DwHOJ4v
7,mate,1,Type_1,1,r9DwHOJ4v
7,hate,1,Type_1,1,r9DwHOJ4v
7,eat,1,Type_1,1,r9DwHOJ4v
7,tea,1,Type_1,1,r9DwHOJ4v
7,sea,1,Type_1,1,r9DwHOJ4v
7,chest,1,Type_1,1,r9DwHOJ4v
7,mash,1,Type_1,1,r9DwHOJ4v
7,cam,1,Type_1,1,r9DwHOJ4v
7,chaste,1,Type_1,1,r9DwHOJ4v
7,heat,1,Type_1,1,r9DwHOJ4v
7,cheat,1,Type_1,1,r9DwHOJ4v
7,chase,1,Type_1,1,r9DwHOJ4v
7,tace,1,Type_1,1,r9DwHOJ4v
7,shame,1,Type_1,1,r9DwHOJ4v
7,same,1,Type_1,1,r9DwHOJ4v
7,came,1,Type_1,1,r9DwHOJ4v
7,match,1,Type_1,1,r9DwHOJ4v
7,the,1,Type_1,1,r9DwHOJ4v
7,she,1,Type_1,1,r9DwHOJ4v
7,he,1,Type_1,1,r9DwHOJ4v
7,ham,1,Type_1,1,r9DwHOJ4v
7,set,1,Type_1,1,r9DwHOJ4v
7,mates,1,Type_1,1,r9DwHOJ4v
7,cats,1,Type_1,1,r9DwHOJ4v
7,hat,1,Type_1,1,r9DwHOJ4v
7,hats,1,Type_1,1,r9DwHOJ4v
7,mat,1,Type_1,1,r9DwHOJ4v
7,mats,1,Type_1,1,r9DwHOJ4v
7,cams,1,Type_1,1,r9DwHOJ4v
7,teams,1,Type_1,1,r9DwHOJ4v
7,tech,1,Type_1,1,N9XlemTL5
7,cat,1,Type_1,1,N9XlemTL5
7,cats,1,Type_1,1,N9XlemTL5
7,she,1,Type_1,1,N9XlemTL5
7,he,1,Type_1,1,N9XlemTL5
7,meat,1,Type_1,1,N9XlemTL5
7,tame,1,Type_1,1,N9XlemTL5
7,mash,1,Type_1,1,N9XlemTL5
7,hat,1,Type_1,1,N9XlemTL5
7,hats,1,Type_1,1,N9XlemTL5
7,ham,1,Type_1,1,N9XlemTL5
7,has,1,Type_1,1,N9XlemTL5
7,haste,1,Type_1,1,N9XlemTL5
7,act,1,Type_1,1,N9XlemTL5
7,acts,1,Type_1,1,N9XlemTL5
7,heat,1,Type_1,1,N9XlemTL5
7,shame,1,Type_1,1,N9XlemTL5
7,eat,1,Type_1,1,N9XlemTL5
7,eats,1,Type_1,1,N9XlemTL5
7,team,1,Type_1,1,N9XlemTL5
7,teams,1,Type_1,1,N9XlemTL5
7,tea,1,Type_1,1,N9XlemTL5
999992,set,1,Type_0,1,xVDLHgzUw
999992,cat,1,Type_0,1,xVDLHgzUw
999992,cats,1,Type_0,1,xVDLHgzUw
999992,ha,1,Type_0,1,xVDLHgzUw
999992,he,1,Type_0,1,xVDLHgzUw
999992,heat,1,Type_0,1,xVDLHgzUw
999992,meat,1,Type_0,1,xVDLHgzUw
999992,met,1,Type_0,1,xVDLHgzUw
999992,tame,1,Type_0,1,xVDLHgzUw
999992,tames,1,Type_0,1,xVDLHgzUw
999992,sat,1,Type_0,1,xVDLHgzUw
999992,hate,1,Type_0,1,xVDLHgzUw
999992,same,1,Type_0,1,xVDLHgzUw
999992,came,1,Type_0,1,xVDLHgzUw
999992,cate,1,Type_0,1,xVDLHgzUw
999992,case,1,Type_0,1,xVDLHgzUw
999992,mate,1,Type_0,1,xVDLHgzUw
999992,mates,1,Type_0,1,xVDLHgzUw
999992,sachet,1,Type_0,1,xVDLHgzUw
999992,match,1,Type_0,1,xVDLHgzUw
999992,tas,1,Type_0,1,xVDLHgzUw
999992,ash,1,Type_1,1,iEXKcHLGT
999992,team,1,Type_1,1,iEXKcHLGT
999992,teams,1,Type_1,1,iEXKcHLGT
999992,chase,1,Type_1,1,iEXKcHLGT
999992,mash,1,Type_1,1,iEXKcHLGT
999992,cat,1,Type_1,1,iEXKcHLGT
999992,cats,1,Type_1,1,iEXKcHLGT
999992,mesh,1,Type_1,1,iEXKcHLGT
999992,ate,1,Type_1,1,iEXKcHLGT
999992,ham,1,Type_1,1,iEXKcHLGT
999992,hams,1,Type_1,1,iEXKcHLGT
999992,same,1,Type_1,1,iEXKcHLGT
999992,sea,1,Type_1,1,iEXKcHLGT
999992,hate,1,Type_1,1,iEXKcHLGT
999992,steam,1,Type_1,1,iEXKcHLGT
1,sea,1,Type_1,1,2Y0el4yVq
1,team,1,Type_1,1,2Y0el4yVq
1,cat,1,Type_1,1,2Y0el4yVq
1,set,1,Type_1,1,2Y0el4yVq
1,cash,1,Type_1,1,2Y0el4yVq
1,teams,1,Type_1,1,2Y0el4yVq
1,hat,1,Type_1,1,2Y0el4yVq
1,hats,1,Type_1,1,2Y0el4yVq
1,ace,1,Type_1,1,2Y0el4yVq
1,aces,1,Type_1,1,2Y0el4yVq
1,met,1,Type_1,1,2Y0el4yVq
1,meat,1,Type_1,1,2Y0el4yVq
1,meats,1,Type_1,1,2Y0el4yVq
1,sec,1,Type_1,1,2Y0el4yVq
1,ham,1,Type_1,1,2Y0el4yVq
1,hams,1,Type_1,1,2Y0el4yVq
1,cam,1,Type_1,1,2Y0el4yVq
1,cams,1,Type_1,1,2Y0el4yVq
1,seat,1,Type_1,1,2Y0el4yVq
1,heat,1,Type_1,1,2Y0el4yVq
1,eat,1,Type_1,1,2Y0el4yVq
1,east,1,Type_1,1,2Y0el4yVq
1,heats,1,Type_1,1,2Y0el4yVq
1,sat,1,Type_1,1,2Y0el4yVq
1,hate,1,Type_1,1,2Y0el4yVq
1,case,1,Type_1,1,2Y0el4yVq
1,mac,1,Type_1,1,2Y0el4yVq
1,mace,1,Type_1,1,2Y0el4yVq
1,steam,1,Type_1,1,2Y0el4yVq
1,scam,1,Type_1,1,2Y0el4yVq
1,tech,1,Type_1,1,2Y0el4yVq
1,ate,1,Type_1,1,2Y0el4yVq
1,am,1,Type_1,1,2Y0el4yVq
1,as,1,Type_1,1,2Y0el4yVq
1,ash,1,Type_1,1,2Y0el4yVq
1,mash,1,Type_1,1,2Y0el4yVq
1,mate,1,Type_1,1,2Y0el4yVq
1,mat,1,Type_1,1,2Y0el4yVq
1,at,1,Type_1,1,2Y0el4yVq
1,match,1,Type_1,1,2Y0el4yVq
1,matches,1,Type_1,1,2Y0el4yVq
2222,scam,1,Type_0,1,0Zft13QsF
2222,ace,1,Type_0,1,0Zft13QsF
2222,team,1,Type_0,1,0Zft13QsF
2222,teams,1,Type_0,1,0Zft13QsF
2222,seam,1,Type_0,1,0Zft13QsF
2222,same,1,Type_0,1,0Zft13QsF
2222,me,1,Type_0,1,0Zft13QsF
2222,she,1,Type_0,1,0Zft13QsF
2222,he,1,Type_0,1,0Zft13QsF
2222,sham,1,Type_0,1,0Zft13QsF
2222,shame,1,Type_0,1,0Zft13QsF
2222,tame,1,Type_0,1,0Zft13QsF
2222,came,1,Type_0,1,0Zft13QsF
2222,ham,1,Type_0,1,0Zft13QsF
2222,meat,1,Type_0,1,0Zft13QsF
2222,mat,1,Type_0,1,0Zft13QsF
2222,mats,1,Type_0,1,0Zft13QsF
2222,meats,1,Type_0,1,0Zft13QsF
2222,met,1,Type_0,1,0Zft13QsF
2222,hat,1,Type_0,1,0Zft13QsF
2222,hats,1,Type_0,1,0Zft13QsF
2222,steam,1,Type_0,1,0Zft13QsF
2222,hate,1,Type_0,1,0Zft13QsF
2222,ate,1,Type_0,1,0Zft13QsF
2222,eat,1,Type_0,1,0Zft13QsF
2222,eats,1,Type_0,1,0Zft13QsF
2222,aces,1,Type_0,1,0Zft13QsF
2222,case,1,Type_0,1,0Zft13QsF
2222,haste,1,Type_0,1,0Zft13QsF
2222,cast,1,Type_0,1,0Zft13QsF
2222,caste,1,Type_0,1,0Zft13QsF
2222,mate,1,Type_0,1,0Zft13QsF
2222,mates,1,Type_0,1,0Zft13QsF
2222,sea,1,Type_0,1,0Zft13QsF
2222,seat,1,Type_0,1,0Zft13QsF
2222,heat,1,Type_0,1,0Zft13QsF
2222,heats,1,Type_0,1,0Zft13QsF
2222,cat,1,Type_0,1,0Zft13QsF
2222,cats,1,Type_0,1,0Zft13QsF
2222,mesh,1,Type_0,1,0Zft13QsF
2222,mash,1,Type_0,1,0Zft13QsF
2222,cash,1,Type_0,1,0Zft13QsF
2222,act,1,Type_0,1,0Zft13QsF
2222,acts,1,Type_0,1,0Zft13QsF
2222,tea,1,Type_0,1,0Zft13QsF
2222,chase,1,Type_0,1,0Zft13QsF
2222,hem,1,Type_0,1,0Zft13QsF
2222,hems,1,Type_0,1,0Zft13QsF
2222,chat,1,Type_0,1,0Zft13QsF
2222,chats,1,Type_0,1,0Zft13QsF
2222,cheat,1,Type_0,1,0Zft13QsF
2222,cheats,1,Type_0,1,0Zft13QsF
7777,met,1,Type_1,1,H31e76Sl4
7777,mate,1,Type_1,1,H31e76Sl4
7777,mates,1,Type_1,1,H31e76Sl4
7777,tame,1,Type_1,1,H31e76Sl4
7777,came,1,Type_1,1,H31e76Sl4
7777,act,1,Type_1,1,H31e76Sl4
7777,same,1,Type_1,1,H31e76Sl4
7777,cash,1,Type_1,1,H31e76Sl4
7777,hate,1,Type_1,1,H31e76Sl4
7777,ate,1,Type_1,1,H31e76Sl4
7777,shame,1,Type_1,1,H31e76Sl4
7777,meth,1,Type_1,1,H31e76Sl4
1,teach,1,Type_1,1,n3eqy99gW
1,sea,1,Type_1,1,n3eqy99gW
1,team,1,Type_1,1,n3eqy99gW
1,teams,1,Type_1,1,n3eqy99gW
1,case,1,Type_1,1,n3eqy99gW
1,meat,1,Type_1,1,n3eqy99gW
1,meats,1,Type_1,1,n3eqy99gW
1,heat,1,Type_1,1,n3eqy99gW
1,heats,1,Type_1,1,n3eqy99gW
1,mace,1,Type_1,1,n3eqy99gW
1,chase,1,Type_1,1,n3eqy99gW
1,seam,1,Type_1,1,n3eqy99gW
1,seat,1,Type_1,1,n3eqy99gW
1,steam,1,Type_1,1,n3eqy99gW
1,eat,1,Type_1,1,n3eqy99gW
1,eats,1,Type_1,1,n3eqy99gW
1,ace,1,Type_1,1,n3eqy99gW
1,aces,1,Type_1,1,n3eqy99gW
1,hae,1,Type_1,1,n3eqy99gW
1,stem,1,Type_1,1,n3eqy99gW
1,caste,1,Type_1,1,n3eqy99gW
1,mesh,1,Type_1,1,n3eqy99gW
1,sham,1,Type_1,1,n3eqy99gW
1,cat,1,Type_1,1,n3eqy99gW
1,cats,1,Type_1,1,n3eqy99gW
1,haste,1,Type_1,1,n3eqy99gW
1,shat,1,Type_1,1,n3eqy99gW
1,hat,1,Type_1,1,n3eqy99gW
1,hats,1,Type_1,1,n3eqy99gW
1,sat,1,Type_1,1,n3eqy99gW
1,the,1,Type_1,1,n3eqy99gW
1,tea,1,Type_1,1,n3eqy99gW
1,teas,1,Type_1,1,n3eqy99gW
1,met,1,Type_1,1,n3eqy99gW
1,them,1,Type_1,1,n3eqy99gW
1,meta,1,Type_1,1,n3eqy99gW
1,hate,1,Type_1,1,n3eqy99gW
1,mash,1,Type_1,1,n3eqy99gW
1,same,1,Type_1,1,n3eqy99gW
1337,stem,1,Type_1,1,SCekAduEx
1337,meth,1,Type_1,1,SCekAduEx
1337,cast,1,Type_1,1,SCekAduEx
1337,sat,1,Type_1,1,SCekAduEx
1337,cat,1,Type_1,1,SCekAduEx
1337,mat,1,Type_1,1,SCekAduEx
1337,math,1,Type_1,1,SCekAduEx
1337,mast,1,Type_1,1,SCekAduEx
1337,cam,1,Type_1,1,SCekAduEx
1337,came,1,Type_1,1,SCekAduEx
1337,tame,1,Type_1,1,SCekAduEx
1,sea,1,Type_1,1,BdVGDhZaN
1,case,1,Type_1,1,BdVGDhZaN
1,chase,1,Type_1,1,BdVGDhZaN
