Word,Validity,Round,ID
at,1,1,ga0V8wnaV
set,1,1,ga0V8wnaV
tale,1,1,ga0V8wnaV
lats,1,1,ga0V8wnaV
beast,1,1,ga0V8wnaV
stab,1,1,ga0V8wnaV
webs,1,1,ga0V8wnaV
east,1,1,ga0V8wnaV
stable,1,1,ga0V8wnaV
as,1,1,ga0V8wnaV
be,1,1,ga0V8wnaV
we,1,1,ga0V8wnaV
wale,1,1,1EPk0kgrZ
law,1,1,1EPk0kgrZ
let,1,1,1EPk0kgrZ
lets,1,1,1EPk0kgrZ
wet,1,1,1EPk0kgrZ
web,1,1,1EPk0kgrZ
abs,1,1,1EPk0kgrZ
alt,1,1,1EPk0kgrZ
beat,1,1,1EPk0kgrZ
beats,1,1,1EPk0kgrZ
leas,1,1,1EPk0kgrZ
least,1,1,1EPk0kgrZ
west,1,1,1EPk0kgrZ
sew,1,1,1EPk0kgrZ
stew,1,1,1EPk0kgrZ
bat,1,1,1EPk0kgrZ
lase,1,1,1EPk0kgrZ
base,1,1,1EPk0kgrZ
bate,1,1,1EPk0kgrZ
tale,1,1,1EPk0kgrZ
east,1,1,IRYOVYOp7
sea,1,1,IRYOVYOp7
lab,1,1,IRYOVYOp7
labs,1,1,IRYOVYOp7
bat,1,1,IRYOVYOp7
bats,1,1,IRYOVYOp7
swat,1,1,IRYOVYOp7
west,1,1,IRYOVYOp7
sweat,1,1,IRYOVYOp7
beat,1,1,IRYOVYOp7
beats,1,1,IRYOVYOp7
seat,1,1,IRYOVYOp7
tale,1,1,IRYOVYOp7
ale,1,1,IRYOVYOp7
west,1,1,B2VGhAwDm
sweat,1,1,B2VGhAwDm
bat,1,1,B2VGhAwDm
bet,1,1,B2VGhAwDm
seal,1,1,B2VGhAwDm
let,1,1,B2VGhAwDm
wet,1,1,B2VGhAwDm
slaw,1,1,B2VGhAwDm
was,1,1,B2VGhAwDm
base,1,1,B2VGhAwDm
sew,1,1,B2VGhAwDm
tale,1,1,B2VGhAwDm
let,1,1,r9DwHOJ4v
lets,1,1,r9DwHOJ4v
bat,1,1,r9DwHOJ4v
law,1,1,r9DwHOJ4v
sew,1,1,r9DwHOJ4v
saw,1,1,r9DwHOJ4v
web,1,1,r9DwHOJ4v
wet,1,1,r9DwHOJ4v
lab,1,1,r9DwHOJ4v
tab,1,1,r9DwHOJ4v
tabs,1,1,r9DwHOJ4v
tea,1,1,r9DwHOJ4v
sea,1,1,r9DwHOJ4v
least,1,1,r9DwHOJ4v
seat,1,1,r9DwHOJ4v
west,1,1,r9DwHOJ4v
tale,1,1,r9DwHOJ4v
beat,1,1,r9DwHOJ4v
bet,1,1,r9DwHOJ4v
sat,1,1,r9DwHOJ4v
saw,1,1,N9XlemTL5
west,1,1,N9XlemTL5
lab,1,1,N9XlemTL5
labs,1,1,N9XlemTL5
bat,1,1,N9XlemTL5
bats,1,1,N9XlemTL5
east,1,1,N9XlemTL5
tesla,1,1,xVDLHgzUw
belt,1,1,xVDLHgzUw
belts,1,1,xVDLHgzUw
table,1,1,xVDLHgzUw
lase,1,1,xVDLHgzUw
ba,1,1,xVDLHgzUw
be,1,1,xVDLHgzUw
bet,1,1,xVDLHgzUw
bets,1,1,xVDLHgzUw
bat,1,1,xVDLHgzUw
bats,1,1,xVDLHgzUw
bate,1,1,xVDLHgzUw
bates,1,1,xVDLHgzUw
let,1,1,xVDLHgzUw
lets,1,1,xVDLHgzUw
tale,1,1,xVDLHgzUw
tales,1,1,xVDLHgzUw
beta,1,1,xVDLHgzUw
tab,1,1,xVDLHgzUw
tabs,1,1,xVDLHgzUw
base,1,1,xVDLHgzUw
late,1,1,xVDLHgzUw
sable,1,1,xVDLHgzUw
law,1,1,xVDLHgzUw
laws,1,1,xVDLHgzUw
awe,1,1,xVDLHgzUw
ate,1,1,xVDLHgzUw
ates,1,1,xVDLHgzUw
wat,1,1,xVDLHgzUw
sat,1,1,xVDLHgzUw
saw,1,1,xVDLHgzUw
lab,1,1,iEXKcHLGT
labs,1,1,iEXKcHLGT
late,1,1,iEXKcHLGT
waste,1,1,iEXKcHLGT
tab,1,1,iEXKcHLGT
tabs,1,1,iEXKcHLGT
tesla,1,1,iEXKcHLGT
seat,1,1,iEXKcHLGT
bat,1,1,iEXKcHLGT
bats,1,1,iEXKcHLGT
best,1,1,iEXKcHLGT
beast,1,1,iEXKcHLGT
lats,1,1,iEXKcHLGT
west,1,1,iEXKcHLGT
set,1,1,iEXKcHLGT
sweat,1,1,2Y0el4yVq
table,1,1,2Y0el4yVq
able,1,1,2Y0el4yVq
stable,1,1,2Y0el4yVq
stew,1,1,2Y0el4yVq
as,1,1,2Y0el4yVq
at,1,1,2Y0el4yVq
set,1,1,2Y0el4yVq
saw,1,1,2Y0el4yVq
was,1,1,2Y0el4yVq
sat,1,1,2Y0el4yVq
lab,1,1,2Y0el4yVq
steal,1,1,2Y0el4yVq
tab,1,1,2Y0el4yVq
east,1,1,2Y0el4yVq
least,1,1,2Y0el4yVq
beast,1,1,2Y0el4yVq
blew,1,1,2Y0el4yVq
blast,1,1,2Y0el4yVq
weal,1,1,2Y0el4yVq
law,1,1,2Y0el4yVq
sew,1,1,2Y0el4yVq
last,1,1,2Y0el4yVq
sweat,1,1,0Zft13QsF
tab,1,1,0Zft13QsF
bat,1,1,0Zft13QsF
sew,1,1,0Zft13QsF
let,1,1,0Zft13QsF
lets,1,1,0Zft13QsF
saw,1,1,0Zft13QsF
wet,1,1,0Zft13QsF
base,1,1,0Zft13QsF
tale,1,1,0Zft13QsF
tales,1,1,0Zft13QsF
set,1,1,0Zft13QsF
sale,1,1,0Zft13QsF
salt,1,1,0Zft13QsF
law,1,1,0Zft13QsF
laws,1,1,0Zft13QsF
lab,1,1,0Zft13QsF
labs,1,1,0Zft13QsF
ale,1,1,0Zft13QsF
ales,1,1,0Zft13QsF
we,1,1,0Zft13QsF
best,1,1,0Zft13QsF
sat,1,1,0Zft13QsF
waste,1,1,H31e76Sl4
bat,1,1,H31e76Sl4
best,1,1,H31e76Sl4
west,1,1,H31e76Sl4
sew,1,1,H31e76Sl4
base,1,1,H31e76Sl4
tesla,1,1,H31e76Sl4
tase,1,1,H31e76Sl4
bat,1,1,n3eqy99gW
west,1,1,n3eqy99gW
bats,1,1,n3eqy99gW
belt,1,1,n3eqy99gW
belts,1,1,n3eqy99gW
law,1,1,n3eqy99gW
laws,1,1,n3eqy99gW
table,1,1,n3eqy99gW
tables,1,1,n3eqy99gW
sew,1,1,n3eqy99gW
saw,1,1,n3eqy99gW
steal,1,1,n3eqy99gW
lat,1,1,n3eqy99gW
let,1,1,n3eqy99gW
lets,1,1,n3eqy99gW
west,1,1,SCekAduEx
bat,1,1,SCekAduEx
set,1,1,SCekAduEx
lat,1,1,SCekAduEx
last,1,1,SCekAduEx
best,1,1,SCekAduEx
waste,1,1,SCekAduEx
least,1,1,SCekAduEx
base,1,1,SCekAduEx
lab,1,1,SCekAduEx
bale,1,1,SCekAduEx
tesla,1,1,SCekAduEx
waste,1,1,BdVGDhZaN
was,1,1,BdVGDhZaN
wet,1,1,BdVGDhZaN
bal,1,1,BdVGDhZaN
sweat,1,1,BdVGDhZaN
beat,1,1,BdVGDhZaN
bate,1,1,BdVGDhZaN
bates,1,1,BdVGDhZaN
last,1,1,BdVGDhZaN
least,1,1,BdVGDhZaN
beats,1,1,BdVGDhZaN
beast,1,1,BdVGDhZaN
sat,1,1,BdVGDhZaN
bat,1,1,BdVGDhZaN
sew,1,1,BdVGDhZaN
saw,1,1,BdVGDhZaN
able,1,1,BdVGDhZaN
table,1,1,BdVGDhZaN
sable,1,1,BdVGDhZaN
set,1,1,BdVGDhZaN
tea,1,1,BdVGDhZaN
el,1,1,BdVGDhZaN
base,1,1,BdVGDhZaN
swab,1,1,BdVGDhZaN
swat,1,1,BdVGDhZaN
lab,1,1,BdVGDhZaN
at,1,1,BdVGDhZaN
as,1,1,BdVGDhZaN
bas,1,1,BdVGDhZaN
best,1,1,BdVGDhZaN
bats,1,1,BdVGDhZaN
ale,1,1,BdVGDhZaN
we,1,1,BdVGDhZaN
law,1,1,BdVGDhZaN
tab,1,1,BdVGDhZaN
west,1,1,kH6LD1pBN
sew,1,1,kH6LD1pBN
lab,1,1,kH6LD1pBN
set,1,1,kH6LD1pBN
sat,1,1,kH6LD1pBN
blast,1,1,kH6LD1pBN
swat,1,1,kH6LD1pBN
blew,1,1,kH6LD1pBN
east,1,1,kH6LD1pBN
sweat,1,1,kH6LD1pBN
belt,1,1,2jLd1LMv7
tesla,1,1,2jLd1LMv7
was,1,1,2jLd1LMv7
east,1,1,2jLd1LMv7
web,1,1,2jLd1LMv7
let,1,1,2jLd1LMv7
west,1,1,2jLd1LMv7
blew,1,1,2jLd1LMv7
bale,1,1,2jLd1LMv7
tale,1,1,2jLd1LMv7
late,1,1,2jLd1LMv7
last,1,1,L74Vh3rNi
blast,1,1,L74Vh3rNi
west,1,1,L74Vh3rNi
lest,1,1,L74Vh3rNi
tesla,1,1,L74Vh3rNi
lab,1,1,L74Vh3rNi
base,1,1,L74Vh3rNi
best,1,1,L74Vh3rNi
sew,1,1,L74Vh3rNi
was,1,1,L74Vh3rNi
saw,1,1,L74Vh3rNi
labs,1,1,L74Vh3rNi
wet,1,1,L74Vh3rNi
wets,1,1,L74Vh3rNi
bat,1,1,L74Vh3rNi
bats,1,1,L74Vh3rNi
west,1,1,lLq4FpFkm
table,1,1,lLq4FpFkm
tables,1,1,lLq4FpFkm
tale,1,1,lLq4FpFkm
tales,1,1,lLq4FpFkm
waste,1,1,lLq4FpFkm
blast,1,1,lLq4FpFkm
lat,1,1,lLq4FpFkm
last,1,1,lLq4FpFkm
wales,1,1,lLq4FpFkm
set,1,1,lLq4FpFkm
let,1,1,lLq4FpFkm
tesla,1,1,lLq4FpFkm
base,1,1,lLq4FpFkm
ale,1,1,lLq4FpFkm
able,1,1,lLq4FpFkm
sweat,1,1,lLq4FpFkm
blase,1,1,lLq4FpFkm
sew,1,1,lLq4FpFkm
lab,1,1,lLq4FpFkm
labs,1,1,lLq4FpFkm
lest,1,1,lLq4FpFkm
tab,1,1,lLq4FpFkm
tabs,1,1,lLq4FpFkm
sable,1,1,lLq4FpFkm
slate,1,1,lLq4FpFkm
bawl,1,1,lLq4FpFkm
blew,1,1,lLq4FpFkm
slab,1,1,lLq4FpFkm
west,1,1,0OejK6YU5
tale,1,1,0OejK6YU5
table,1,1,0OejK6YU5
able,1,1,0OejK6YU5
ale,1,1,0OejK6YU5
taw,1,1,0OejK6YU5
stab,1,1,0OejK6YU5
stable,1,1,0OejK6YU5
east,1,1,0OejK6YU5
bat,1,1,0OejK6YU5
base,1,1,0OejK6YU5
last,1,1,0OejK6YU5
sat,1,1,0OejK6YU5
tab,1,1,0OejK6YU5
beast,1,1,0OejK6YU5
was,1,1,0OejK6YU5
last,1,1,cSglstp8y
west,1,1,cSglstp8y
tab,1,1,cSglstp8y
lab,1,1,cSglstp8y
labs,1,1,cSglstp8y
bat,1,1,cSglstp8y
bats,1,1,cSglstp8y
walt,1,1,cSglstp8y
late,1,1,cSglstp8y
base,1,1,cSglstp8y
tables,1,1,K56cni2Qy
waste,1,1,K56cni2Qy
table,1,1,K56cni2Qy
tale,1,1,K56cni2Qy
tales,1,1,K56cni2Qy
stale,1,1,K56cni2Qy
tel,1,1,K56cni2Qy
teal,1,1,K56cni2Qy
late,1,1,K56cni2Qy
sweat,1,1,K56cni2Qy
bet,1,1,K56cni2Qy
bets,1,1,K56cni2Qy
beat,1,1,K56cni2Qy
beats,1,1,K56cni2Qy
swab,1,1,K56cni2Qy
was,1,1,K56cni2Qy
west,1,1,K56cni2Qy
lest,1,1,K56cni2Qy
base,1,1,K56cni2Qy
law,1,1,K56cni2Qy
laws,1,1,K56cni2Qy
taw,1,1,K56cni2Qy
lab,1,1,K56cni2Qy
labs,1,1,K56cni2Qy
let,1,1,LYNLIZcfa
sew,1,1,LYNLIZcfa
was,1,1,LYNLIZcfa
bal,1,1,LYNLIZcfa
least,1,1,LYNLIZcfa
beast,1,1,LYNLIZcfa
swat,1,1,LYNLIZcfa
lab,1,1,LYNLIZcfa
salt,1,1,LYNLIZcfa
bas,1,1,LYNLIZcfa
set,1,1,LYNLIZcfa
wet,1,1,LYNLIZcfa
law,1,1,LYNLIZcfa
saw,1,1,LYNLIZcfa
tab,1,1,LYNLIZcfa
best,1,1,LYNLIZcfa
lets,1,1,LYNLIZcfa
sweat,1,1,LYNLIZcfa
west,1,1,LYNLIZcfa
lats,1,1,LYNLIZcfa
lat,1,1,LYNLIZcfa
bals,1,1,LYNLIZcfa
laws,1,1,LYNLIZcfa
bats,1,1,LYNLIZcfa
bet,1,1,LYNLIZcfa
bets,1,1,LYNLIZcfa
lab,1,1,wfwsjQuh9
late,1,1,wfwsjQuh9
lat,1,1,wfwsjQuh9
waste,1,1,wfwsjQuh9
bat,1,1,wfwsjQuh9
sat,1,1,wfwsjQuh9
wat,1,1,wfwsjQuh9
tab,1,1,wfwsjQuh9
table,1,1,wfwsjQuh9
tables,1,1,wfwsjQuh9
west,1,1,wfwsjQuh9
blew,1,1,wfwsjQuh9
bels,1,1,wfwsjQuh9
law,1,1,wfwsjQuh9
let,1,1,wfwsjQuh9
tas,1,1,wfwsjQuh9
bet,1,1,wfwsjQuh9
bets,1,1,wfwsjQuh9
tale,1,1,wfwsjQuh9
tales,1,1,wfwsjQuh9
wales,1,1,wfwsjQuh9
saw,1,1,wfwsjQuh9
swat,1,1,wfwsjQuh9
bawl,1,1,wfwsjQuh9
bas,1,1,wfwsjQuh9
best,1,1,wfwsjQuh9
table,1,1,6faZqFCbq
tables,1,1,6faZqFCbq
able,1,1,6faZqFCbq
ale,1,1,6faZqFCbq
lab,1,1,6faZqFCbq
labs,1,1,6faZqFCbq
wet,1,1,6faZqFCbq
law,1,1,6faZqFCbq
laws,1,1,6faZqFCbq
sew,1,1,6faZqFCbq
saw,1,1,6faZqFCbq
bat,1,1,6faZqFCbq
bats,1,1,6faZqFCbq
bet,1,1,6faZqFCbq
bets,1,1,6faZqFCbq
base,1,1,6faZqFCbq
tab,1,1,6faZqFCbq
tabs,1,1,6faZqFCbq
wales,1,1,6faZqFCbq
belt,1,1,6faZqFCbq
belts,1,1,6faZqFCbq
swab,1,1,6faZqFCbq
stab,1,1,6faZqFCbq
awe,1,1,6faZqFCbq
east,1,1,P26rEcvgh
west,1,1,P26rEcvgh
table,1,1,P26rEcvgh
best,1,1,P26rEcvgh
least,1,1,P26rEcvgh
last,1,1,P26rEcvgh
stab,1,1,P26rEcvgh
law,1,1,P26rEcvgh
bawl,1,1,P26rEcvgh
saw,1,1,P26rEcvgh
sale,1,1,P26rEcvgh
was,1,1,P26rEcvgh
base,1,1,P26rEcvgh
sew,1,1,P26rEcvgh
stable,1,1,P26rEcvgh
bawl,1,1,tyzuRfdEP
wet,1,1,tyzuRfdEP
west,1,1,tyzuRfdEP
best,1,1,tyzuRfdEP
bat,1,1,tyzuRfdEP
set,1,1,tyzuRfdEP
lab,1,1,tyzuRfdEP
tab,1,1,tyzuRfdEP
web,1,1,tyzuRfdEP
seal,1,1,tyzuRfdEP
seat,1,1,tyzuRfdEP
teal,1,1,tyzuRfdEP
swat,1,1,tyzuRfdEP
salt,1,1,tyzuRfdEP
east,1,1,tyzuRfdEP
least,1,1,tyzuRfdEP
beast,1,1,tyzuRfdEP
wales,1,1,tyzuRfdEP
law,1,1,tyzuRfdEP
laws,1,1,tyzuRfdEP
bet,1,1,tyzuRfdEP
bets,1,1,tyzuRfdEP
waste,1,1,B5CXJsYZy
table,1,1,B5CXJsYZy
tables,1,1,B5CXJsYZy
tabs,1,1,B5CXJsYZy
tab,1,1,B5CXJsYZy
sat,1,1,B5CXJsYZy
late,1,1,B5CXJsYZy
able,1,1,B5CXJsYZy
ate,1,1,B5CXJsYZy
lat,1,1,B5CXJsYZy
lats,1,1,B5CXJsYZy
wat,1,1,B5CXJsYZy
wet,1,1,B5CXJsYZy
bet,1,1,B5CXJsYZy
bets,1,1,B5CXJsYZy
bat,1,1,B5CXJsYZy
bats,1,1,B5CXJsYZy
saw,1,1,B5CXJsYZy
sew,1,1,B5CXJsYZy
bale,1,1,B5CXJsYZy
bales,1,1,B5CXJsYZy
bate,1,1,B5CXJsYZy
sate,1,1,B5CXJsYZy
let,1,1,B5CXJsYZy
set,1,1,B5CXJsYZy
teal,1,1,B5CXJsYZy
tale,1,1,B5CXJsYZy
tales,1,1,B5CXJsYZy
awe,1,1,B5CXJsYZy
welt,1,1,B5CXJsYZy
belt,1,1,B5CXJsYZy
belts,1,1,B5CXJsYZy
lets,1,1,B5CXJsYZy
bawl,1,1,B5CXJsYZy
bawls,1,1,B5CXJsYZy
salt,1,1,B5CXJsYZy
lab,1,1,B5CXJsYZy
labs,1,1,B5CXJsYZy
west,1,1,8E3Yx74uO
east,1,1,8E3Yx74uO
sew,1,1,8E3Yx74uO
set,1,1,8E3Yx74uO
salt,1,1,8E3Yx74uO
wet,1,1,8E3Yx74uO
wets,1,1,8E3Yx74uO
tesla,1,1,8E3Yx74uO
let,1,1,8E3Yx74uO
lets,1,1,8E3Yx74uO
best,1,1,8E3Yx74uO
bet,1,1,8E3Yx74uO
bets,1,1,8E3Yx74uO
beast,1,1,8E3Yx74uO
belt,1,1,8E3Yx74uO
saw,1,1,8E3Yx74uO
was,1,1,8E3Yx74uO
wales,1,1,8E3Yx74uO
tale,1,1,8E3Yx74uO
tales,1,1,8E3Yx74uO
tab,1,1,8E3Yx74uO
tabs,1,1,8E3Yx74uO
lab,1,1,8E3Yx74uO
labs,1,1,8E3Yx74uO
tables,1,1,8E3Yx74uO
last,1,1,8E3Yx74uO
law,1,1,8E3Yx74uO
laws,1,1,8E3Yx74uO
base,1,1,8E3Yx74uO
bawl,1,1,8E3Yx74uO
bat,1,1,8E3Yx74uO
bats,1,1,8E3Yx74uO
bates,1,1,8E3Yx74uO
swat,1,1,8E3Yx74uO
east,1,1,YBL5kiDq9
west,1,1,YBL5kiDq9
tea,1,1,YBL5kiDq9
teas,1,1,YBL5kiDq9
was,1,1,YBL5kiDq9
be,1,1,YBL5kiDq9
best,1,1,YBL5kiDq9
awe,1,1,YBL5kiDq9
awes,1,1,YBL5kiDq9
least,1,1,YBL5kiDq9
bat,1,1,YBL5kiDq9
bats,1,1,YBL5kiDq9
beat,1,1,YBL5kiDq9
beats,1,1,YBL5kiDq9
bas,1,1,YBL5kiDq9
base,1,1,YBL5kiDq9
law,1,1,YBL5kiDq9
laws,1,1,YBL5kiDq9
sea,1,1,YBL5kiDq9
saw,1,1,YBL5kiDq9
sew,1,1,YBL5kiDq9
salt,1,1,YBL5kiDq9
sat,1,1,YBL5kiDq9
set,1,1,YBL5kiDq9
we,1,1,YBL5kiDq9
wet,1,1,YBL5kiDq9
web,1,1,YBL5kiDq9
lab,1,1,YBL5kiDq9
bet,1,1,YBL5kiDq9
bets,1,1,YBL5kiDq9
belt,1,1,YBL5kiDq9
bels,1,1,YBL5kiDq9
belts,1,1,YBL5kiDq9
labs,1,1,YBL5kiDq9
ale,1,1,YBL5kiDq9
sale,1,1,YBL5kiDq9
